Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),BACK_SPACE:Zone People Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone People Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone People Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone People Total Heating Rate [W](TimeStep),FRONT_ENTRY:Zone People Total Heating Rate [W](TimeStep),BACK_SPACE:Zone Lights Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone Lights Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone Lights Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone Lights Total Heating Rate [W](TimeStep),FRONT_ENTRY:Zone Lights Total Heating Rate [W](TimeStep),BACK_SPACE:Zone Electric Equipment Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone Electric Equipment Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone Electric Equipment Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone Electric Equipment Total Heating Rate [W](TimeStep),BACK_SPACE:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),CORE_RETAIL:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),POINT_OF_SALE:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),FRONT_RETAIL:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),FRONT_ENTRY:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),BACK_SPACE:Zone Mean Air Temperature [C](TimeStep),CORE_RETAIL:Zone Mean Air Temperature [C](TimeStep),POINT_OF_SALE:Zone Mean Air Temperature [C](TimeStep),FRONT_RETAIL:Zone Mean Air Temperature [C](TimeStep),FRONT_ENTRY:Zone Mean Air Temperature [C](TimeStep),BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),DISTRICT HEATING UTILITY:District Heating Water Rate [W](TimeStep),BACK_SPACE_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),CORE_RETAIL_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),POINT_OF_SALE_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),FRONT_RETAIL_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),FRONT_ENTRY_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),HW CIRCULATING PUMP:Pump Mass Flow Rate [kg/s](TimeStep),HW SUPPLY OUTLET NODE:System Node Temperature [C](TimeStep),Electricity:Facility [J](TimeStep),DistrictHeatingWater:Facility [J](TimeStep),Fans:Electricity [J](TimeStep) 
 01/06  15:20:00,-5.666666666666666,392.5497287522604,12404.840820280964,1168.8809946714032,1168.8809946714032,93.024,2057.5784527200003,17571.986645056197,1655.76983418,1655.76983418,79.050096,2445.704660460409,4124.0714255505245,2589.0773283075573,388.6022198156789,0.0,0.0,0.0,0.0,0.0,22.13278166030845,22.20679689054044,23.045725818393358,22.477744136646994,23.51868900074621,23.999999999999993,23.999999999999993,23.999999999999993,23.999999999999993,23.999999999999993,183979.45255993668,5129.9414940587185,42000.023018557535,4076.917662195166,3999.2457292364284,339.90827712548185,30992.804024458183,0.6620059995969195,45.325694822173375,34.1257501273443,84797.36770287454,1.8171066063215857,45.325694822173375,34.16171866686628,15363.234880281143,0.3405234827705029,45.325694822173375,34.53243743316627,15732.581398407392,0.34054320862339504,45.325694822173375,34.27359761197061,37963.68094653592,0.8712031454744944,45.325694822173375,34.90094047728273,4.031382442786899,45.30833333333332,27068343.313380864,110387671.535962,1179428.5714285714 
 01/06  15:30:00,-5.5,392.5497287522604,12404.840820280964,1168.8809946714032,1168.8809946714032,93.024,2057.5784527200003,17571.986645056197,1655.76983418,1655.76983418,79.050096,2445.704660460409,4124.0714255505245,2589.0773283075573,388.6022198156789,0.0,0.0,0.0,0.0,0.0,23.05741499115802,23.05603650240415,23.862563251006833,23.3644954914066,23.514798956110923,24.0,24.0,24.0,24.0,24.0,175483.44741405128,5256.33445762808,42878.74417358576,4176.725220775317,4094.893168758511,337.97871163811686,29651.492758443797,0.6620059995969197,45.15488012115199,34.43956056855552,81476.06900325482,1.8171066063215866,45.15488012115199,34.428080913372995,13346.211573210594,0.24209091353215448,45.15488012115199,30.075910822521706,15050.170375040165,0.34054320862339515,45.15488012115199,34.5820882471689,37668.42902103423,0.8712031454744946,45.15488012115199,34.81111685054681,3.9329498735485506,45.1375,26981646.369296543,105290068.44843078,1179428.5714285716 
 01/06  15:40:00,-5.333333333333333,392.5497287522604,12404.840820280964,1168.8809946714032,1168.8809946714032,93.024,2057.5784527200003,17571.986645056197,1655.76983418,1655.76983418,79.050096,2445.704660460409,4124.0714255505245,2589.0773283075573,388.6022198156789,0.0,0.0,0.0,0.0,0.0,23.5778525666501,23.62634806337358,23.999012924884042,23.80868220173526,23.507164018778276,24.00000000000001,24.00000000000001,24.00000000000001,24.00000000000001,24.00000000000001,169966.080787474,5340.529830570723,43569.94334893362,4200.254171920209,4151.482026712253,336.0191051530105,28611.252673023148,0.6620059995969201,44.98491738302682,34.64544132177333,78607.5036365376,1.8171066063215873,44.98491738302682,34.63570780624152,11899.96614942808,0.1459861415393075,44.98491738302682,25.480757151554627,14553.939511210621,0.34054320862339527,44.98491738302682,34.76065639790843,37379.16173697645,0.8712031454744951,44.98491738302682,34.72051404282148,3.836845101555705,44.96666666666668,27038197.355389144,101979648.47248438,1179428.5714285718 
 01/06  15:50:00,-5.166666666666667,392.5497287522604,12404.840820280964,1168.8809946714032,1168.8809946714032,93.024,2057.5784527200003,17571.986645056197,1655.76983418,1655.76983418,79.050096,2445.704660460409,4124.0714255505245,2589.0773283075573,388.6022198156789,0.0,0.0,0.0,0.0,0.0,23.881827876415425,23.95156396597146,24.000030580203017,23.99390762708125,23.49693067435411,24.0,24.0,24.0,24.0,24.0,154817.94161248082,5374.958651530056,43940.698776813486,4183.188292556397,4168.706049925224,334.04278757869207,27923.238394049404,0.6620059995969197,44.8141801113719,34.72333414199018,71034.04630596114,1.314030705059702,44.8141801113719,30.15379335326413,11565.083287518162,0.14249444567105518,44.8141801113719,25.39581345551354,13845.43451540617,0.2693749990087403,44.8141801113719,31.71420119377811,37090.70981256089,0.8712031454744946,44.8141801113719,34.62898323813126,3.2591092948109117,44.795833333333334,26877492.646159355,92890764.9674885,1179428.5714285716 
 01/06  16:00:00,-5.0,392.5497287522604,12404.840820280964,1168.8809946714032,1168.8809946714032,93.024,2057.5784527200003,17571.986645056197,1655.76983418,1655.76983418,79.050096,2445.704660460409,4124.0714255505245,2589.0773283075573,388.6022198156789,0.0,0.0,0.0,0.0,0.0,23.99827994654141,23.999986359495605,24.00106216293077,23.99858757200514,23.50789469096786,24.0,24.0,24.0,24.0,24.0,149327.08068389827,5393.195973554304,44041.184152663904,4159.628584067978,4159.53817052214,331.78457787596255,26605.747006350266,0.46547296846658426,44.653486018172096,30.979198408073685,63647.37644093826,0.8003076947764018,44.653486018172096,25.627497412854048,11527.790382119416,0.14332580183016286,44.653486018172096,25.411698748830645,13415.303678613485,0.21017901157225166,44.653486018172096,29.38363214494937,36861.56148048525,0.8712031454744946,44.653486018172096,34.531213820332916,2.490488622119895,44.62500000000001,26830054.747309666,89596248.41033897,1179428.5714285716 
 01/06  16:10:00,-5.0,392.5497287522604,12404.840820280964,1168.8809946714032,1168.8809946714032,93.024,2057.5784527200003,17571.986645056197,1655.76983418,1655.76983418,79.050096,2445.704660460409,4124.0714255505245,2589.0773283075573,388.6022198156789,0.0,0.0,0.0,0.0,0.0,23.999872921117213,24.000109715368723,24.001347305720515,23.99760195601873,23.472128291429915,24.0,24.0,24.0,24.0,24.0,151198.9378051369,5401.3293888829785,44045.08968835477,4159.733725892533,4159.378785812293,332.1012646787718,25677.304389073655,0.38013625758104386,44.62506615692763,28.465345361154604,65278.300549806765,0.8304745036704126,44.62506615692763,25.820372882986145,11306.41239757843,0.14000037719373215,44.62506615692763,25.30452286324805,13426.329534158955,0.21283950538962196,44.62506615692763,29.533692248069393,36767.46943284498,0.8712031454744946,44.62506615692763,34.52863185850492,2.434653789309305,44.625,26829003.51336085,90719362.68308213,1179428.5714285716 
 01/06  16:20:00,-5.0,392.5497287522604,12404.840820280964,1168.8809946714032,1168.8809946714032,93.024,2057.5784527200003,17571.986645056197,1655.76983418,1655.76983418,79.050096,2445.704660460409,4124.0714255505245,2589.0773283075573,388.6022198156789,0.0,0.0,0.0,0.0,0.0,23.999389502431256,23.999944415514634,24.001085162591863,24.000413006464623,23.508339839241724,24.0,24.0,24.0,24.0,24.0,149532.82723832442,5401.996260587615,44045.27704087375,4159.774625017968,4159.237415126059,331.68460583222014,25499.05022985913,0.36720645290141646,44.62500017851783,28.01240744502303,63657.00640593367,0.8020822129466378,44.62500017851783,25.63823217004406,11202.06725211488,0.13833766487551682,44.62500017851783,25.25268825136248,13207.559201973092,0.19421604866803005,44.62500017851783,28.35598852867425,36829.938086983915,0.8712031454744946,44.62500017851783,34.51141183952737,2.3730455248660958,44.62500000000001,26819503.236083914,89719696.34299465,1179428.5714285716 
 01/06  16:30:00,-5.0,392.5497287522604,12404.840820280964,1168.8809946714032,1168.8809946714032,93.024,2057.5784527200003,17571.986645056197,1655.76983418,1655.76983418,79.050096,2445.704660460409,4124.0714255505245,2589.0773283075573,388.6022198156789,0.0,0.0,0.0,0.0,0.0,23.998407502053645,23.998940151064367,23.999832648636048,24.00231190206442,23.494003166919683,24.0,24.0,24.0,24.0,24.0,147654.89620596555,5402.267688115082,44045.02598396605,4159.737024822253,4159.640614887479,332.10645041087594,24955.035654081188,0.3335889607343854,44.62500000056101,26.728411905075458,62613.942095227896,0.7843370312442786,44.62500000056101,25.526817219695975,11118.07623106316,0.13700749502094456,44.62500000056101,25.21126756840444,13093.386322604401,0.18623456721591924,44.62500000056101,27.805409957635604,36766.78712606855,0.8712031454744946,44.62500000056101,34.528753065197165,2.3123711996900225,44.625,26861682.99268516,88592937.72357933,1179428.5714285716 
 01/06  16:40:00,-5.0,392.5497287522604,12404.840820280964,1168.8809946714032,1168.8809946714032,93.024,2057.5784527200003,17571.986645056197,1655.76983418,1655.76983418,79.050096,2445.704660460409,4124.0714255505245,2589.0773283075573,388.6022198156789,0.0,0.0,0.0,0.0,0.0,24.001163818152172,24.0004513044067,23.998163540013927,24.00191192261282,23.506210596627938,24.0,24.0,24.0,24.0,24.0,147064.18182163523,5402.422697464092,44043.50071022162,4159.557371935236,4159.912980776149,331.939436078143,24710.025088853065,0.32065915605475803,44.62500000000201,26.189570528912817,62193.41052715439,0.7772389585633348,44.62500000000201,25.481844369060028,11055.182824841091,0.13600986763001532,44.62500000000201,25.179494859889214,13010.189159605454,0.18091357958117868,44.62500000000201,27.420733454134083,36791.731667151864,0.8712031454744946,44.62500000000201,34.52190323450199,2.286024707303781,44.62500000000001,26826545.179795112,88238509.09298113,1179428.5714285716 
 01/06  16:50:00,-5.0,392.5497287522604,12404.840820280964,1168.8809946714032,1168.8809946714032,93.024,2057.5784527200003,17571.986645056197,1655.76983418,1655.76983418,79.050096,2445.704660460409,4124.0714255505245,2589.0773283075573,388.6022198156789,0.0,0.0,0.0,0.0,0.0,23.999146362356964,23.998813888690634,24.00130740155572,23.999936004264786,23.504768966466575,24.0,24.0,24.0,24.0,24.0,146117.04472813226,5403.249255156514,44045.79584524928,4159.317965275279,4159.855610187268,332.0816459076844,24410.102599563936,0.31419425371494436,44.625000000000014,26.03860831726521,61545.54502641661,0.7665918495419193,44.625000000000014,25.418150085773185,11034.869362441848,0.13567732516637226,44.625000000000014,25.16765223117761,12944.907354717756,0.17692283885512325,44.625000000000014,27.120941121847373,36770.49525418845,0.8712031454744946,44.625000000000014,34.52773480386081,2.264589412752854,44.625,26802750.102250926,87670226.83687936,1179428.5714285716 
 01/06  17:00:00,-5.0,392.5497287522604,12404.840820280964,1168.8809946714032,1168.8809946714032,93.024,2057.5784527200003,17571.986645056197,1655.76983418,1655.76983418,79.050096,2445.704660460409,4124.0714255505245,2589.0773283075573,388.6022198156789,0.0,0.0,0.0,0.0,0.0,23.99926039409046,23.999220588333028,23.998706169659282,23.99829455552007,23.507895862599273,24.0,24.0,24.0,24.0,24.0,145691.44198585444,5403.164043208715,44043.30894331847,4159.768901410359,4159.572196630007,332.0648517106741,24273.42287645785,0.31160829277901886,44.625,25.989299024679962,61334.602131178865,0.7630428132014474,44.625,25.394952172691244,10969.034276719643,0.13467969777544309,44.625,25.140468010825305,12900.506387820618,0.17426234503775298,44.625,26.914659038750518,36773.01057310077,0.8712031454744946,44.625,34.52704409132252,2.254796294268157,44.62499999999999,26801248.15223494,87414865.19151266,1179428.5714285716 
 01/06  17:10:00,-5.0,196.2748643761302,6202.420410140482,584.4404973357016,584.4404973357016,46.512,1371.7189684800003,11714.6577633708,1103.84655612,1103.84655612,52.700064,1834.2784953453065,3093.0535691628934,1941.8079962306679,291.4516648617592,0.0,0.0,0.0,0.0,0.0,23.99904161193675,24.00094126832143,23.999036090952103,23.998580338414687,23.498913795599467,24.0,24.0,24.0,24.0,24.0,151442.24579297146,5403.456065796201,44041.91033547237,4159.205382324165,4159.146345630139,332.08607494943743,24551.072731202974,0.3167802146508698,44.62499999999999,26.083872416135115,65486.99265325574,0.8340235400108844,44.62499999999999,25.840464669397125,11654.893551869192,0.14565359907566433,44.62499999999999,25.481964307121057,13245.569231040019,0.19687654248540032,44.62499999999999,28.529651987724876,36767.56449561607,0.8712031454744946,44.62499999999999,34.52853959711491,2.3645370416973135,44.625,20699477.01122237,90865347.47578287,1179428.5714285716 
 01/06  17:20:00,-5.0,196.2748643761302,6202.420410140482,584.4404973357016,584.4404973357016,46.512,1371.7189684800003,11714.6577633708,1103.84655612,1103.84655612,52.700064,1834.2784953453065,3093.0535691628934,1941.8079962306679,291.4516648617592,0.0,0.0,0.0,0.0,0.0,24.000633370980516,23.999598621637162,23.998732571870843,23.99982491509116,23.508629152359497,24.0,24.0,24.0,24.0,24.0,151093.40378372895,5403.621290161364,44042.50731815538,4159.062300622322,4158.996936270527,331.9662462302246,24413.494148917373,0.31419425371494436,44.625,26.036025916620332,65580.69969888759,0.8357980581811204,44.625,25.85352469706327,11654.694729160517,0.14565359907566433,44.625,25.482290871254126,13227.968227373747,0.19554629557671518,44.625,28.441693172348323,36781.58676895317,0.8712031454744946,44.625,34.524689047603445,2.362395352022939,44.625,20770303.55949628,90656042.27023737,1179428.5714285716 
 01/06  17:30:00,-5.0,196.2748643761302,6202.420410140482,584.4404973357016,584.4404973357016,46.512,1371.7189684800003,11714.6577633708,1103.84655612,1103.84655612,52.700064,1834.2784953453065,3093.0535691628934,1941.8079962306679,291.4516648617592,0.0,0.0,0.0,0.0,0.0,24.000249140214745,24.00015465380728,23.99860009980101,23.99819209640436,23.505405064946306,24.0,24.0,24.0,24.0,24.0,150870.37712103105,5404.0708809567595,44038.4522899246,4158.82838543587,4158.985042902882,332.0642130721949,24202.17384723534,0.31031531231105614,44.62499999999999,25.966578988683864,65683.37735550999,0.8375725763513563,44.62499999999999,25.863967125062175,11634.76549981633,0.14532105661202127,44.62499999999999,25.47129449209601,13172.714229277955,0.19155555485065978,44.62499999999999,28.173547871900748,36762.894720729346,0.8712031454744946,44.62499999999999,34.52982192837293,2.355967645599588,44.625,20698140.924243968,90522226.27261864,1179428.5714285716 
 01/06  17:40:00,-5.0,196.2748643761302,6202.420410140482,584.4404973357016,584.4404973357016,46.512,1371.7189684800003,11714.6577633708,1103.84655612,1103.84655612,52.700064,1834.2784953453065,3093.0535691628934,1941.8079962306679,291.4516648617592,0.0,0.0,0.0,0.0,0.0,24.00173128781572,23.999867767376923,24.000489656367954,24.000625417149656,23.509206422758893,24.0,24.0,24.0,24.0,24.0,150511.50504776064,5404.116317268142,44037.28078841754,4158.619018826477,4158.560508047363,332.0114609683769,24061.32898768725,0.3077293513751307,44.625,25.91928091548853,65483.435487545874,0.8340235400108844,44.625,25.841485020191183,11614.672658820342,0.1449885141483782,44.625,25.460517633895464,13154.595525375309,0.19022530794197465,44.625,28.081289510654674,36766.913453313864,0.8712031454744946,44.625,34.52871837487501,2.348169858950863,44.62500000000001,20696950.111031458,90306903.02865638,1179428.5714285716 
 01/06  17:50:00,-5.0,196.2748643761302,6202.420410140482,584.4404973357016,584.4404973357016,46.512,1371.7189684800003,11714.6577633708,1103.84655612,1103.84655612,52.700064,1834.2784953453065,3093.0535691628934,1941.8079962306679,291.4516648617592,0.0,0.0,0.0,0.0,0.0,24.000003302009052,23.999522370069204,24.00092399279114,24.000915542879625,23.5095589863485,24.0,24.0,24.0,24.0,24.0,150069.21865962114,5404.429880235294,44034.829440889924,4158.6996300658975,4158.719098299689,332.0405373473447,23845.03514568919,0.30385040997124246,44.625,25.850781913063834,65384.644941239465,0.8322490218406485,44.625,25.82983275459411,11573.25786281742,0.14432342922109206,44.625,25.44085234155491,13094.402703587091,0.18623456721591924,44.625,27.804104327573175,36758.72666591221,0.8712031454744946,44.625,34.53096648611005,2.337860573723397,44.62499999999999,20707134.745685022,90041531.19577268,1179428.5714285716 
 01/06  18:00:00,-5.0,196.2748643761302,6202.420410140482,584.4404973357016,584.4404973357016,46.512,1371.7189684800003,11714.6577633708,1103.84655612,1103.84655612,52.700064,1834.2784953453065,3093.0535691628934,1941.8079962306679,291.4516648617592,0.0,0.0,0.0,0.0,0.0,23.99880448984322,23.99987315958125,23.999438357751533,24.000271991149578,23.511177585892128,24.0,24.0,24.0,24.0,24.0,149756.98671071534,5403.860517956985,44032.28945193958,4158.571561157903,4158.570349487483,332.02944536393676,23702.281057363467,0.30126444903531696,44.625,25.802991014238028,65285.820141230375,0.8304745036704126,44.625,25.818140560440302,11532.491758544964,0.14365834429380592,44.625,25.41992469589164,13053.19191924769,0.18357407339854898,44.625,27.614029286051807,36756.520334329914,0.8712031454744946,44.625,34.531572349994754,2.330174515872579,44.625,20753571.121989854,89854192.0264292,1179428.5714285716 
 01/06  18:10:00,-5.0,98.1374321880651,3101.210205070241,292.2202486678508,292.2202486678508,23.256,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,1222.8523302302044,2062.0357127752623,1294.5386641537787,194.30110990783945,0.0,0.0,0.0,0.0,0.0,24.000672408098318,23.999493593480253,24.000041224495597,24.000476751877272,23.993376213431,24.0,24.0,24.0,24.0,24.0,119769.61128833736,5403.7830985506225,44032.67118993476,4158.425242074631,4158.522413716027,334.8280219413255,24221.344074647335,0.3106385574280468,44.625,25.971225522307357,68460.36527543051,0.9085533031607933,44.625,26.59845410543283,12167.422713589156,0.1544659743622057,44.625,25.78028316628741,13362.237471572045,0.20685339430053884,44.625,29.170892829114244,6307.113257733668,0.07226349332884754,44.625,23.749857589771736,1.6527747225804321,44.625,14317637.628507694,71861766.77300242,1179428.5714285716 
 01/06  18:20:00,-5.0,98.1374321880651,3101.210205070241,292.2202486678508,292.2202486678508,23.256,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,1222.8523302302044,2062.0357127752623,1294.5386641537787,194.30110990783945,0.0,0.0,0.0,0.0,0.0,23.99994665763193,24.000859081720854,23.99902341317876,24.001314684771103,23.993664139202473,24.0,24.0,24.0,24.0,24.0,125318.29350738144,5404.0413325676045,44031.97122008045,4158.397999354845,4158.448098894302,337.72045538258027,24237.301246714884,0.31096180254503747,44.625,25.978345073294157,69093.2942719216,0.9440436665655119,44.625,27.11575035116,12251.523316631543,0.1559624154485995,44.625,25.83209767827685,13426.762669407824,0.21283950538962196,44.625,29.533139241330936,6198.46294424006,0.07189127518808086,44.625,23.99821506749933,1.6956986651368515,44.625,14392854.932124058,75190976.10442887,1179428.5714285716 
 01/06  18:30:00,-5.0,98.1374321880651,3101.210205070241,292.2202486678508,292.2202486678508,23.256,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,1222.8523302302044,2062.0357127752623,1294.5386641537787,194.30110990783945,0.0,0.0,0.0,0.0,0.0,24.000407551735133,24.000746906649667,23.999177603386318,24.001027857466056,23.99383936657119,24.0,24.0,24.0,24.0,24.0,125268.47194805919,5403.849962843941,44034.319087931806,4158.299028588674,4158.627584219699,337.6674548988053,24273.573009177126,0.31160829277901886,44.625,25.98918376164198,69205.79112207096,0.9511417392464555,44.625,27.218120797680502,12307.394904810259,0.15696004283952872,44.625,25.86638605739965,13452.530348357504,0.21549999920699225,44.625,29.690852864862173,6291.543964327938,0.0729547555902714,44.625,23.993664232049408,1.708164829662267,44.625,14326131.130615737,75161083.1688355,1179428.5714285716 
 01/06  18:40:00,-5.0,98.1374321880651,3101.210205070241,292.2202486678508,292.2202486678508,23.256,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,1222.8523302302044,2062.0357127752623,1294.5386641537787,194.30110990783945,0.0,0.0,0.0,0.0,0.0,23.999202167779472,23.999879308881876,24.00041566442344,24.001280799133845,24.008466566098786,24.0,24.0,24.0,24.0,24.0,125378.83641646894,5403.9358458495835,44034.1487635678,4158.321138608765,4158.586454775893,337.6694956405114,24237.96938983039,0.31096180254503747,44.625,25.97783104601077,69320.52991867764,0.9582398119273992,44.625,27.318414919942814,12343.940724820563,0.15762512776681487,44.625,25.89006916111332,13478.071795821563,0.21816049302436252,44.625,29.844967899736154,6273.1479924791765,0.07274205950983328,44.625,23.993839453250086,1.7177292947734475,44.62500000000001,14395061.489402872,75227301.84988137,1179428.5714285716 
 01/06  18:50:00,-5.0,98.1374321880651,3101.210205070241,292.2202486678508,292.2202486678508,23.256,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,1222.8523302302044,2062.0357127752623,1294.5386641537787,194.30110990783945,0.0,0.0,0.0,0.0,0.0,24.00145909405918,24.000264454343007,24.00012177347345,23.999045130134665,24.00283891846278,24.0,24.0,24.0,24.0,24.0,125495.72673618826,5403.711234607333,44032.831420628434,4158.498669690921,4158.622725207364,337.83984765994114,24274.454569787824,0.31160829277901886,44.625,25.988506951452653,69435.78170465726,0.9653378846083429,44.625,27.417106997269766,12361.35886111553,0.15795767023045792,44.625,25.903130519906163,13477.191715511888,0.21816049302436252,44.625,29.845932994404357,6259.535653948368,0.07263571146961423,44.625,24.008466649780377,1.7257000521117964,44.625,14330033.732886545,75297436.04171295,1179428.5714285716 
 01/06  19:00:00,-5.0,98.1374321880651,3101.210205070241,292.2202486678508,292.2202486678508,23.256,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,1222.8523302302044,2062.0357127752623,1294.5386641537787,194.30110990783945,0.0,0.0,0.0,0.0,0.0,24.000357262182877,24.00061409330784,23.999281857311697,23.99962995642171,24.001962058430447,24.0,24.0,24.0,24.0,24.0,125399.80098312125,5404.131790242718,44033.416217722995,4158.456527359628,4158.302142679633,337.77430666984094,24201.595763043835,0.31031531231105614,44.625,25.967024656841332,69431.49470810794,0.9653378846083429,44.625,27.41816942036219,12379.66909090579,0.15829021269410098,44.625,25.914788719239144,13503.178038825252,0.2208209868417328,44.625,29.99584081389724,6261.244304974872,0.07263571146961423,44.625,24.00283900216892,1.727400107924847,44.625,14329113.411141187,75239880.58987275,1179428.5714285716 
